Date,Billing Period Start,Billing Period End,Payment Duration,Shop Name,Shop Domain,Shop Email,Shop Country,Details,Charge Type,Partner Sale,Shopify Fee,Partner Share,Charge ID
2021-02-08 18:35:43 UTC,,,"February  1, 2021 - February 15, 2021",Mother-in-Law's,mother-in-laws-kimchi.myshopify.com,orders@milkimchi.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/61775103
2021-02-08 17:50:30 UTC,2021-01-27 00:00:00 UTC,2021-02-26 00:00:00 UTC,"February  1, 2021 - February 15, 2021",Toothlife,toothlife.myshopify.com,hello@toothlife.ca,CA,In Cart Upsell - Professional plan,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/10395484204
2021-02-08 17:47:07 UTC,,,"February  1, 2021 - February 15, 2021",Doji Natural Products,doji-natural-products.myshopify.com,info@dojinatural.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/62118833
2021-02-08 17:32:00 UTC,,,"February  1, 2021 - February 15, 2021",GOON TAPE,goon-tape.myshopify.com,goontapeco@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62805993
2021-02-08 17:13:14 UTC,,,"February  1, 2021 - February 15, 2021",CLIXEZEE,clixezee.myshopify.com,clixezee@gmail.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/58642931
2021-02-08 17:06:56 UTC,2021-01-30 00:00:00 UTC,2021-03-01 00:00:00 UTC,"February  1, 2021 - February 15, 2021",Skiff Life,skiff-life-we-fish-skinny-water.myshopify.com,info@skifflife.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/13814202501
2021-02-08 17:01:43 UTC,,,"February  1, 2021 - February 15, 2021",Good Flower Farm,good-flower-farm.myshopify.com,hello@goodflowerfarm.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62396571
2021-02-08 16:30:21 UTC,,,"February  1, 2021 - February 15, 2021",Wood Monkeys SA,wood-monkeys.myshopify.com,woodmonkeyscpt@gmail.com,ZA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59125491
2021-02-08 16:26:57 UTC,,,"February  1, 2021 - February 15, 2021",Kessel Run Games Inc. ,kessel-run-games.myshopify.com,sales@kesselrungames.ca,CA,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/61197353
2021-02-08 16:19:04 UTC,,,"February  1, 2021 - February 15, 2021",GENTSHOPP,gentshopp-com.myshopify.com,gentshopp.store@gmail.com,KY,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59390165
2021-02-08 15:23:53 UTC,,,"February  1, 2021 - February 15, 2021",SheShe&Him ,sheshe-him.myshopify.com,support@sheshehim.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/57729363
2021-02-08 15:05:58 UTC,,,"February  1, 2021 - February 15, 2021",Barba Company,barbacompany.myshopify.com,rob@barbacompany.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/56829379
2021-02-08 14:57:33 UTC,2021-01-17 00:00:00 UTC,2021-02-16 00:00:00 UTC,"February  1, 2021 - February 15, 2021",WaterLily Turbine,waterlily-turbine.myshopify.com,acook@seaformatics.ca,CA,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/10376642621
2021-02-08 13:28:46 UTC,,,"February  1, 2021 - February 15, 2021",HarperBailey,harperbailey.myshopify.com,myharperbailey@gmail.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/56585949
2021-02-08 13:23:32 UTC,,,"February  1, 2021 - February 15, 2021",BUZZBONY,buzzbony.myshopify.com,mybuzzbony@gmail.com,CL,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62272405
2021-02-08 12:01:46 UTC,,,"February  1, 2021 - February 15, 2021",ZANODI,myzanodi.myshopify.com,myzanodi@gmail.com,TT,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/62523053
2021-02-08 11:56:21 UTC,,,"February  1, 2021 - February 15, 2021",Best Healthy,the-ecoco.myshopify.com,info@BestHealthy.de,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/60471611
2021-02-08 11:26:12 UTC,,,"February  1, 2021 - February 15, 2021",Sasalašazimnica,sasalasazimnica.myshopify.com,sasalasazimnica@gmail.com,RS,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/58019573
2021-02-08 11:02:45 UTC,2021-02-02 00:00:00 UTC,2021-03-04 00:00:00 UTC,"February  1, 2021 - February 15, 2021",Fusion Sportswear DK,fusiondk.myshopify.com,troels@fusion.dk,DK,In Cart Upsell - Beginner plan,App sale – 30-day subscription,19.99,4.0,15.99,gid://shopify/AppSubscription/11828887619
2021-02-08 11:02:13 UTC,2021-01-12 00:00:00 UTC,2021-02-11 00:00:00 UTC,"February  1, 2021 - February 15, 2021",COAST Products,coastproducts.myshopify.com,tylerpeterson@coastportland.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/3880812616
2021-02-08 10:09:56 UTC,,,"February  1, 2021 - February 15, 2021",blueemoon,blueemoonshop.myshopify.com,Blueemoonshop@gmail.com,ES,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/57122181
2021-02-08 10:00:17 UTC,2021-02-05 00:00:00 UTC,2021-03-07 00:00:00 UTC,"February  1, 2021 - February 15, 2021",Arctic Fox - Dye For A Cause,arctic-fox.myshopify.com,ryan@arcticfoxusa.com,US,In Cart Upsell - Professional plan,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/2613870663
2021-02-08 10:00:16 UTC,,,"February  1, 2021 - February 15, 2021",Brickell Men's Products® CANADA,brickell-mens-products-canada.myshopify.com,josh@brickellmensproducts.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/62396387
2021-02-08 10:00:16 UTC,,,"February  1, 2021 - February 15, 2021",Brickell Men's Products® UK,brickell-mens-products-uk.myshopify.com,josh@brickellmensproducts.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/62396397
2021-02-08 10:00:15 UTC,,,"February  1, 2021 - February 15, 2021",Brickell Men's Products®,brickell-mens-products.myshopify.com,jmeyer34@gmail.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/59785497
2021-02-08 10:00:15 UTC,,,"February  1, 2021 - February 15, 2021",Brickell Men's Products® AUSTRALIA,brickell-mens-products-au.myshopify.com,josh@brickellmensproducts.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/60849031
2021-02-08 09:42:14 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend JP,messyweekend-jp.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/61282149
2021-02-08 09:42:14 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend DK,messyweekend-dk.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/60977163
2021-02-08 09:42:13 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend,messyweekend.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/59504217
2021-02-08 09:41:55 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend DK,messyweekend-dk.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/55526333
2021-02-08 09:41:55 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend JP,messyweekend-jp.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/55971577
2021-02-08 09:41:54 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend,messyweekend.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/53501055
2021-02-08 09:22:16 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend DK,messyweekend-dk.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/49997611
2021-02-08 09:22:16 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend JP,messyweekend-jp.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/50403155
2021-02-08 09:22:16 UTC,,,"February  1, 2021 - February 15, 2021",MessyWeekend,messyweekend.myshopify.com,hello@messyweekend.com,DK,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/48603703
2021-02-08 09:15:42 UTC,,,"February  1, 2021 - February 15, 2021",PIKAYYJAM,pikayyjam.myshopify.com,pikayyjam@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59390123
2021-02-08 09:11:55 UTC,,,"February  1, 2021 - February 15, 2021",MYGIFTANDSHIP,mygiftandship.myshopify.com,mygiftandship@gmail.com,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/59504125
2021-02-08 09:11:34 UTC,,,"February  1, 2021 - February 15, 2021",BUYVIN,buyvin.myshopify.com,mybuyvin@gmail.com,CA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59390125
2021-02-08 09:10:44 UTC,,,"February  1, 2021 - February 15, 2021",KONJIT,mykonjit.myshopify.com,mykonjit@gmail.com,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59390053
2021-02-08 09:09:28 UTC,,,"February  1, 2021 - February 15, 2021",ProMarketQuality,promarketquality.myshopify.com,promarketquality@gmail.com,ES,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/60606637
2021-02-08 09:09:26 UTC,,,"February  1, 2021 - February 15, 2021",Brocha Le site officiel,xp-dropship.myshopify.com,contact.elbrocha@gmail.com,FR,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/61197167
2021-02-08 09:09:25 UTC,,,"February  1, 2021 - February 15, 2021",Pinkmintlove SK,pinkmintlove-sk.myshopify.com,info@pinkmintlove.sk,SI,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/60977017
2021-02-08 09:09:23 UTC,,,"February  1, 2021 - February 15, 2021",Official Armored Shoes,official-armored-shoes.myshopify.com,support@armoredshoes.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59651041
2021-02-08 09:09:13 UTC,,,"February  1, 2021 - February 15, 2021",Bass Motor,bass-motor.myshopify.com,bassmotor.shop@gmail.com,ES,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/61282167
2021-02-08 09:08:37 UTC,,,"February  1, 2021 - February 15, 2021",WEJINEE,wejinee.myshopify.com,mywejinee@gmail.com,NG,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/58936793
2021-02-08 09:06:07 UTC,,,"February  1, 2021 - February 15, 2021",sweetybun,sweetybun.myshopify.com,support@sweetybun.com,IL,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/63090773
2021-02-08 09:03:19 UTC,,,"February  1, 2021 - February 15, 2021",Montana Hudson,herewestay.myshopify.com,lfdomin07@gmail.com,US,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/61105069
2021-02-08 09:03:00 UTC,,,"February  1, 2021 - February 15, 2021",Pieter Pot,puurbezorgd.myshopify.com,info@pieter-pot.nl,NL,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/62396579
2021-02-08 09:02:37 UTC,2021-02-03 00:00:00 UTC,2021-03-05 00:00:00 UTC,"February  1, 2021 - February 15, 2021",OBJEKTS,meimeiobjects.myshopify.com,objektsstore@gmail.com,GB,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/5118853190
2021-02-08 09:01:56 UTC,2021-01-30 00:00:00 UTC,2021-03-01 00:00:00 UTC,"February  1, 2021 - February 15, 2021",Ruff and Tumble,ruff-tumble-esc.myshopify.com,ed@ruffandtumbledogcoats.com,GB,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/10260676660
2021-02-08 09:00:44 UTC,2021-01-21 00:00:00 UTC,2021-02-20 00:00:00 UTC,"February  1, 2021 - February 15, 2021",eb5 Skincare,eb5-skin-care.myshopify.com,tech@eb5.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/4953440304
2021-02-08 09:00:29 UTC,2021-01-22 00:00:00 UTC,2021-02-21 00:00:00 UTC,"February  1, 2021 - February 15, 2021",Student of the Gun Gear Store,sotg.myshopify.com,orders@studentofthegun.com,US,In Cart Upsell - Business plan,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/2224161
2021-02-08 08:40:37 UTC,,,"February  1, 2021 - February 15, 2021",SHOPPINGDSTRIKT,shoppingdstrikt.myshopify.com,shoppingdstrikt@gmail.com,CA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/63090827
2021-02-08 08:28:54 UTC,,,"February  1, 2021 - February 15, 2021",LOW KEY OFFER,lowkey-offer.myshopify.com,lowkeyoffer@gmail.com,DO,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59650579
2021-02-08 08:18:53 UTC,,,"February  1, 2021 - February 15, 2021",JukeProducts,juke-products.myshopify.com,sellingfor102@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62806019
2021-02-08 08:18:53 UTC,,,"February  1, 2021 - February 15, 2021",FIBYZO,fibyzo.myshopify.com,myfibyzo@gmail.com,CZ,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62806015
2021-02-08 08:18:53 UTC,,,"February  1, 2021 - February 15, 2021",ARKANII,arkanii.myshopify.com,myarkaniispprt@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62396277
2021-02-08 08:18:49 UTC,,,"February  1, 2021 - February 15, 2021",homeposter,homepostergermany.myshopify.com,delschad.jankir@web.de,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59503989
2021-02-08 08:18:25 UTC,,,"February  1, 2021 - February 15, 2021",MYPETZLOT,mypetzlot.myshopify.com,mypetzlot@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62396319
2021-02-08 08:17:29 UTC,,,"February  1, 2021 - February 15, 2021",ETCETERAAH,etceterahh.myshopify.com,myetceterahh@gmail.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/62523465
2021-02-08 08:15:29 UTC,,,"February  1, 2021 - February 15, 2021",ABBADADA,abbadada.myshopify.com,myabbadada@gmail.com,CA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62946741
2021-02-08 08:15:29 UTC,,,"February  1, 2021 - February 15, 2021",SHOPYXA,shopyxa.myshopify.com,shopyxa@gmail.com,MX,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/61909781
2021-02-08 08:15:29 UTC,,,"February  1, 2021 - February 15, 2021",AllWorldDeals,allworlddeals.myshopify.com,myallworlddeals@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/61646253
2021-02-08 08:15:27 UTC,,,"February  1, 2021 - February 15, 2021",TeraBuy Chile,terabuy-chile.myshopify.com,soporte@terabuy.cl,CL,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/61196911
2021-02-08 08:15:26 UTC,,,"February  1, 2021 - February 15, 2021",MAGIC CADEAUX,neoclips.myshopify.com,contact.magiccadeaux@gmail.com,FR,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/61282249
2021-02-08 08:13:16 UTC,,,"February  1, 2021 - February 15, 2021",LITTLE GONG,petitgong-uk.myshopify.com,contact@petitgong.com,FR,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59504369
2021-02-08 08:13:15 UTC,,,"February  1, 2021 - February 15, 2021",freshk9,freshk9.myshopify.com,gidloftrading@gmail.com,SE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/60066329
2021-02-08 08:13:15 UTC,,,"February  1, 2021 - February 15, 2021",Just4Fit,just4fit-nl.myshopify.com,ft.zakelijk@gmail.com,NL,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62946883
2021-02-08 08:13:00 UTC,,,"February  1, 2021 - February 15, 2021",Inkdays,inkdays.myshopify.com,olaf@inkdays.nl,NL,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62016913
2021-02-08 08:12:56 UTC,,,"February  1, 2021 - February 15, 2021",Revive Collagen,revive-collagen.myshopify.com,john@contegomedia.com,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/62016941
2021-02-08 08:12:45 UTC,,,"February  1, 2021 - February 15, 2021",ChillWax,veawax.myshopify.com,mathispostec21@gmail.com,FR,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/60347155
2021-02-08 08:12:42 UTC,,,"February  1, 2021 - February 15, 2021",AYERS & CO.,ayers-co.myshopify.com,connor@soulpharma.com.au,AU,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/62273001
2021-02-08 08:12:35 UTC,,,"February  1, 2021 - February 15, 2021",Barzel Jewelry,barzelnyc.myshopify.com,info@barzeljewelry.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/60976675
2021-02-08 08:12:33 UTC,,,"February  1, 2021 - February 15, 2021",AVA SOCIETY - For Sensitive Skin,avasociety.myshopify.com,hello@avasociety.com.au,AU,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/62946715
2021-02-08 08:12:17 UTC,,,"February  1, 2021 - February 15, 2021",My Maskie,my-maskie.myshopify.com,sss@binayah.ae,HK,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/60471615
2021-02-08 08:12:09 UTC,,,"February  1, 2021 - February 15, 2021",Healthy Living Kitchen,healthy-living-kitchen.myshopify.com,info@healthylivingkitchen.co.uk,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/59926263
2021-02-08 08:11:56 UTC,,,"February  1, 2021 - February 15, 2021",STNKY,stnky.myshopify.com,admin@stnky.us,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/60347297
2021-02-08 08:11:39 UTC,,,"February  1, 2021 - February 15, 2021",doggyroller.com,michael-tripold.myshopify.com,office@doggyroller.com,AT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/60849281
2021-02-08 08:11:21 UTC,,,"February  1, 2021 - February 15, 2021",System LS,system-ls-2.myshopify.com,sas@rnplc.com,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/60347189
2021-02-08 08:11:04 UTC,,,"February  1, 2021 - February 15, 2021",Project Glow: Miracle White®♥,projectglow.myshopify.com,hello@projectglow.ph,PH,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/62272907
2021-02-08 08:10:59 UTC,,,"February  1, 2021 - February 15, 2021",Nature Republic at Irvine Spectrum Center,nature-republic-oc.myshopify.com,naturerepublic.irvine@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/62523565
2021-02-08 08:10:51 UTC,,,"February  1, 2021 - February 15, 2021",Honeyskin ,honeyskin-organics-skin-and-hair.myshopify.com,info@honeyskin.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/62396591
2021-02-08 08:10:44 UTC,,,"February  1, 2021 - February 15, 2021",The Optimum Health,the-optimum-health.myshopify.com,support@theoptimumhealth.co.uk,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/61406015
2021-02-08 08:10:37 UTC,2021-01-30 00:00:00 UTC,2021-03-01 00:00:00 UTC,"February  1, 2021 - February 15, 2021",The Beer Snorkel™,thebeersnorkel.myshopify.com,beersnorkelcustomerservice@gmail.com,AU,In Cart Upsell - Beginner plan,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/13827473547
